0	#бивень#	[ˈbʲivʲɪnʲ]	1,0,0,0,0,0,0,0
0	#бизнес-сообщество#	[ˌbʲiznɨs sɐˈopɕːɪstvə]&#160;(phonetic respelling	0,1,0,0,1,0,0,0
0	#битва#	[ˈbʲitvə]	0,1,0,0,1,0,0,0
0	#благоденствие#	[bləɡɐˈdʲenstvʲɪje]	0,1,0,0,1,0,0,0
0	#благородство#	[bləɡɐˈrot͡stvə]	0,1,0,0,1,0,0,0
0	#благословение#	[bləɡəslɐˈvʲenʲɪje]	1,0,0,0,0,0,0,0
0	#благотворительность#	[bləɡətvɐˈrʲitʲɪlʲnəsʲtʲ]	0,1,0,0,1,0,0,0
0	#блокирование#	[blɐˈkʲirəvənʲɪje]	1,0,0,0,1,0,0,0
1	#блокировка#	[bləkʲɪˈrofkə]	1,0,0,0,0,1,0,0
0	#богатство#	[bɐˈɡat͡stvə]	0,1,0,0,1,0,0,0
1	#богослов#	[bəɡɐsˈlof]	1,0,0,0,0,0,0,1
0	#богословие#	[bəɡɐsˈlovʲɪje]	1,0,0,0,1,0,0,0
0	#богохульство#	[bəɡɐˈxulʲstvə]	0,1,0,0,1,0,0,0
0	#боевик#	[bə(j)ɪˈvʲik]	0,0,0,0,1,0,0,0
1	#боеголовка#	[bə(j)ɪɡɐˈlofkə]	1,0,0,0,0,1,0,0
0	#боеготовность#	[bə(j)ɪɡɐˈtovnəsʲtʲ]	1,0,0,0,0,0,0,0
0	#боестолкновение#	[bə(j)ɪstəlknɐˈvʲenʲɪje]	1,0,0,0,0,0,0,0
0	#божественность#	[bɐˈʐɛstvʲɪn(ː)əsʲtʲ]	0,1,0,0,0,0,0,0
0	#божество#	[bəʐɨstˈvo]	0,1,0,0,1,0,0,0
0	#болванка#	[bɐlˈvankə]	0,0,0,0,1,0,0,0
0	#болтовня#	[bəltɐvˈnʲa]	1,0,0,0,0,0,0,0
0	#большевизм#	[bəlʲʂɨˈvʲizm]	0,0,0,0,1,0,0,0
0	#большевик#	[bəlʲʂɨˈvʲik]	0,0,0,0,1,0,0,0
0	#большинство#	[bəlʲʂɨnstˈvo]	0,1,0,0,1,0,0,0
1	#бомбардировка#	[bəmbərdʲɪˈrofkə]	1,0,0,0,0,1,0,0
1	#бомбардировщик#	[bəmbərdʲɪˈrofɕːɪk]	1,0,0,0,0,1,0,0
0	#боровик#	[bərɐˈvʲik]	1,0,0,0,1,0,0,0
1	#бородавка#	[bərɐˈdafkə]	1,0,0,0,0,1,0,0
0	#ботва#	[bɐtˈva]	0,1,0,0,1,0,0,0
0	#бравада#	[brɐˈvadə]	1,0,0,0,1,0,0,0
0	#братство#	[ˈbrat͡stvə]	0,1,0,0,1,0,0,0
0	#бревно#	[brʲɪvˈno]	0,0,0,0,0,0,0,0
0	#брезгливость#	[brʲɪzˈɡlʲivəsʲtʲ]	1,0,0,0,1,0,0,0
0	#бритва#	[ˈbrʲitvə]	0,1,0,0,1,0,0,0
1	#бровь#	[brofʲ]	1,0,0,0,0,0,0,0
0	#броневой#	[brənʲɪˈvoj]	0,0,0,0,1,0,0,0
0	#бруствер#	[ˈbrustvʲɪr]	0,1,0,0,0,0,0,0
0	#брюква#	[ˈbrʲukvə]	0,1,0,0,1,0,0,0
0	#буйство#	[ˈbujstvə]	0,1,0,0,1,0,0,0
0	#буква#	[ˈbukvə]	0,1,0,0,1,0,0,0
0	#букварь#	[bʊkˈvarʲ]	0,1,0,0,1,0,0,0
1	#булавка#	[bʊˈlafkə]	1,0,0,0,0,1,0,0
0	#бульвар#	[bʊlʲˈvar]	0,0,0,0,1,0,0,0
0	#вагон#	[vɐˈɡon]	0,0,0,1,1,0,0,0
0	#вагонетка#	[vəɡɐˈnʲetkə]	0,0,0,1,1,0,0,0
0	#вагончик#	[vɐˈɡonʲt͡ɕɪk]	0,0,0,1,1,0,0,0
0	#важность#	[ˈvaʐnəsʲtʲ]	0,0,0,1,1,0,0,0
0	#вакансия#	[vɐˈkan⁽ʲ⁾sʲɪjə]	0,0,0,1,1,0,0,0
0	#вакуум#	[ˈvakʊʊm]	0,0,0,1,1,0,0,0
0	#вакханалия#	[vəkxɐˈnalʲɪjə]	0,0,0,1,1,0,0,0
0	#вакцина#	[vɐkˈt͡sɨnə]	0,0,0,1,1,0,0,0
0	#вакцинация#	[vəkt͡sɨˈnat͡sɨjə]	0,0,0,1,1,0,0,0
0	#вал#	[val]	0,0,0,1,1,0,0,0
0	#валенок#	[ˈvalʲɪnək]	0,0,0,1,1,0,0,0
0	#валик#	[ˈvalʲɪk]	0,0,0,1,1,0,0,0
0	#валок#	[vɐˈlok]	0,0,0,1,1,0,0,0
0	#вальс#	[valʲs]	0,0,0,1,1,0,0,0
0	#валюта#	[vɐˈlʲutə]	0,0,0,1,1,0,0,0
0	#валяние#	[vɐˈlʲænʲɪje]	0,0,0,1,1,0,0,0
0	#вампир#	[vɐm⁽ʲ⁾ˈpʲir]	0,0,0,1,1,0,0,0
0	#ванадий#	[vɐˈnadʲɪj]	0,0,0,1,1,0,0,0
0	#ванна#	[ˈvanːə]	0,0,0,1,1,0,0,0
0	#ванная#	[ˈvanːəjə]	0,0,0,1,1,0,0,0
0	#ванночка#	[ˈvanːət͡ɕkə]	0,0,0,1,1,0,0,0
0	#варенье#	[vɐˈrʲenʲje]	0,0,0,1,1,0,0,0
0	#варенье#	[vɐˈrʲenʲjə]	0,0,0,1,1,0,0,0
0	#вариант#	[vərʲɪˈant]	0,0,0,1,1,0,0,0
0	#вариация#	[vərʲɪˈat͡sɨjə]	0,0,0,1,1,0,0,0
0	#варка#	[ˈvarkə]	0,0,0,1,1,0,0,0
0	#варяг#	[vɐˈrʲak]	0,0,0,1,1,0,0,0
0	#вассал#	[vɐˈsal]	0,0,0,1,1,0,0,0
0	#вата#	[ˈvatə]	0,0,0,1,1,0,0,0
0	#ватник#	[ˈvatʲnʲɪk]	0,0,0,1,1,0,0,0
0	#ватт#	[vat]	0,0,0,1,1,0,0,0
0	#ваучер#	[ˈvaʊt͡ɕɪr]	0,0,0,1,1,0,0,0
0	#вброс#	[vbros]	0,0,0,1,0,0,1,0
0	#веб#	[vɛp]&#160;(phonetic respelling	0,0,0,1,0,0,0,0
0	#вегетарианец#	[vʲɪɡʲɪtərʲɪˈanʲɪt͡s]	0,0,0,1,0,0,0,0
0	#ведение#	[ˈvʲedʲɪnʲɪje]	0,0,0,1,0,0,0,0
0	#ведение#	[vʲɪˈdʲenʲɪje]	0,0,0,1,0,0,0,0
0	#ведомо#	[ˈvʲedəmə]	0,0,0,1,0,0,0,0
0	#ведомость#	[ˈvʲedəməsʲtʲ]	0,0,0,1,0,0,0,0
0	#ведро#	[vʲɪˈdro]	0,0,0,1,0,0,0,0
0	#ведущий#	[vʲɪˈduɕːɪj]	0,0,0,1,0,0,0,0
0	#ведьма#	[ˈvʲedʲmə]	0,0,0,1,0,0,0,0
0	#веер#	[ˈvʲe(j)ɪr]	0,0,0,1,0,0,0,0
0	#вездеход#	[vʲɪzʲdʲɪˈxot]	0,0,0,1,0,0,0,0
0	#везение#	[vʲɪˈzʲenʲɪje]	0,0,0,1,0,0,0,0
0	#век#	[vʲek]	0,0,0,1,0,0,0,0
0	#веко#	[ˈvʲekə]	0,0,0,1,0,0,0,0
0	#вексель#	[ˈvʲeksʲɪlʲ]	0,0,0,1,0,0,0,0
0	#вектор#	[ˈvʲektər]	0,0,0,1,0,0,0,0
0	#веление#	[vʲɪˈlʲenʲɪje]	0,0,0,1,0,0,0,0
0	#великан#	[vʲɪlʲɪˈkan]	0,0,0,1,0,0,0,0
0	#великодушие#	[vʲɪlʲɪkɐˈduʂɨje]	0,0,0,1,0,0,0,0
0	#великолепие#	[vʲɪlʲɪkɐˈlʲepʲɪje]	0,0,0,1,0,0,0,0
0	#величие#	[vʲɪˈlʲit͡ɕɪje]	0,0,0,1,0,0,0,0
0	#величина#	[vʲɪlʲɪt͡ɕɪˈna]	0,0,0,1,0,0,0,0
0	#велосипед#	[vʲɪləsʲɪˈpʲet]	0,0,0,1,0,0,0,0
0	#велосипедист#	[vʲɪləsʲɪpʲɪˈdʲist]	0,0,0,1,0,0,0,0
0	#вельможа#	[vʲɪlʲˈmoʐə]	0,0,0,1,0,0,0,0
0	#вена#	[ˈvʲenə]	0,0,0,1,0,0,0,0
0	#венгр#	[vʲenɡr]	0,0,0,1,0,0,0,0
0	#венеролог#	[vʲɪnʲɪˈrolək]	0,0,0,1,0,0,0,0
0	#венец#	[ˈvʲenʲɪt͡s]	0,0,0,1,0,0,0,0
0	#венец#	[vʲɪˈnʲet͡s]	0,0,0,1,0,0,0,0
0	#веник#	[ˈvʲenʲɪk]	0,0,0,1,0,0,0,0
0	#вентиль#	[ˈvʲenʲtʲɪlʲ]	0,0,0,1,0,0,0,0
0	#вентилятор#	[vʲɪnʲtʲɪˈlʲatər]	0,0,0,1,0,0,0,0
0	#вентиляция#	[vʲɪnʲtʲɪˈlʲat͡sɨjə]	0,0,0,1,0,0,0,0
0	#венчание#	[vʲɪnʲˈt͡ɕænʲɪje]	0,0,0,1,0,0,0,0
0	#венчик#	[ˈvʲenʲt͡ɕɪk]	0,0,0,1,0,0,0,0
0	#вера#	[ˈvʲerə]	0,0,0,1,0,0,0,0
0	#веранда#	[vʲɪˈrandə]	0,0,0,1,0,0,0,0
0	#верблюд#	[vʲɪrˈblʲut]	0,0,0,1,0,0,0,0
0	#вердикт#	[vʲɪrˈdʲikt]	0,0,0,1,0,0,0,0
0	#вереница#	[vʲɪrʲɪˈnʲit͡sə]	0,0,0,1,0,0,0,0
0	#вермахт#	[ˈvʲerməxt]	0,0,0,1,0,0,0,0
0	#вермишель#	[vʲɪrmʲɪˈʂɛlʲ]	0,0,0,1,0,0,0,0
0	#вернисаж#	[vʲɪrnʲɪˈsaʂ]	0,0,0,1,0,0,0,0
0	#верность#	[ˈvʲernəsʲtʲ]	0,0,0,1,0,0,0,0
0	#вероятность#	[vʲɪrɐˈjatnəsʲtʲ]	0,0,0,1,0,0,0,0
0	#версия#	[ˈvʲersʲɪjə]	0,0,0,1,0,0,0,0
0	#верста#	[vʲɪrˈsta]	0,0,0,1,0,0,0,0
0	#вертел#	[ˈvʲertʲɪl]	0,0,0,1,0,0,0,0
0	#вертел#	[vʲɪrˈtʲel]	0,0,0,1,0,0,0,0
0	#вертело#	[vʲɪrˈtʲelə]	0,0,0,1,0,0,0,0
0	#вертикаль#	[vʲɪrtʲɪˈkalʲ]	0,0,0,1,0,0,0,0
0	#вертухай#	[vʲɪrtʊˈxaj]	0,0,0,1,0,0,0,0
0	#вертушка#	[vʲɪrˈtuʂkə]	0,0,0,1,0,0,0,0
0	#верующий#	[ˈvʲerʊjʉɕːɪj]	0,0,0,1,0,0,0,0
0	#верх#	[vʲerx]	0,0,0,1,0,0,0,0
0	#верхи#	[vʲɪrˈxʲi]	0,0,0,1,0,0,0,0
0	#верхушка#	[vʲɪrˈxuʂkə]	0,0,0,1,0,0,0,0
0	#вершина#	[vʲɪrˈʂɨnə]	0,0,0,1,0,0,0,0
0	#вес#	[vʲes]	0,0,0,1,0,0,0,0
0	#веселье#	[vʲɪˈsʲelʲje]	0,0,0,1,0,0,0,0
0	#весло#	[vʲɪsˈlo]	0,0,0,1,0,0,0,0
0	#весна#	[vʲɪsˈna]	0,0,0,1,0,0,0,0
0	#веснушка#	[vʲɪsˈnuʂkə]	0,0,0,1,0,0,0,0
0	#вестибюль#	[vʲɪsʲtʲɪˈbʲʉlʲ]	0,0,0,1,0,0,0,0
0	#весть#	[vʲesʲtʲ]	0,0,0,1,0,0,0,0
0	#весы#	[vʲɪˈsɨ]	0,0,0,1,0,0,0,0
0	#ветер#	[ˈvʲetʲɪr]	0,0,0,1,0,0,0,0
0	#ветеран#	[vʲɪtʲɪˈran]	0,0,0,1,0,0,0,0
0	#ветеринар#	[vʲɪtʲɪrʲɪˈnar]	0,0,0,1,0,0,0,0
0	#ветерок#	[vʲɪtʲɪˈrok]	0,0,0,1,0,0,0,0
0	#ветка#	[ˈvʲetkə]	0,0,0,1,0,0,0,0
0	#вето#	[ˈvʲetə]	0,0,0,1,0,0,0,0
0	#вето#	[ˈvʲeto]	0,0,0,1,0,0,0,0
0	#веточка#	[ˈvʲetət͡ɕkə]	0,0,0,1,0,0,0,0
0	#ветчина#	[vʲɪt͡ɕːɪˈna]	0,0,0,1,0,0,0,0
0	#веха#	[ˈvʲexə]	0,0,0,1,0,0,0,0
0	#вечер#	[ˈvʲet͡ɕɪr]	0,0,0,1,0,0,0,0
0	#вечеринка#	[vʲɪt͡ɕɪˈrʲinkə]	0,0,0,1,0,0,0,0
0	#вечерня#	[vʲɪˈt͡ɕernʲə]	0,0,0,1,0,0,0,0
0	#вечность#	[ˈvʲet͡ɕnəsʲtʲ]	0,0,0,1,0,0,0,0
0	#вещание#	[vʲɪˈɕːænʲɪje]	0,0,0,1,0,0,0,0
0	#вещь#	[vʲeɕː]	0,0,0,1,0,0,0,0
0	#веяние#	[ˈvʲe(j)ɪnʲɪje]	0,0,0,1,0,0,0,0
0	#взаимность#	[vzɐˈimnəsʲtʲ]	0,0,0,1,0,0,1,0
0	#взаимоотношение#	[vzəɪmɐɐtnɐˈʂɛnʲɪje]	0,0,0,1,0,0,1,0
0	#взаимоотношение#	[vzɐˌimɐɐtnɐˈʂɛnʲɪje]	0,0,0,1,0,0,1,0
0	#взаимопомощь#	[vzəɪmɐˈpoməɕː]	0,0,0,1,0,0,1,0
0	#взаимопомощь#	[vzɐˌimɐˈpoməɕː]	0,0,0,1,0,0,1,0
0	#взаимопонимание#	[vzɐˌiməpənʲɪˈmanʲɪje]	0,0,0,1,0,0,1,0
0	#взгляд#	[vzɡlʲat]	0,0,0,1,0,0,1,0
0	#вздор#	[vzdor]	0,0,0,1,0,0,1,0
0	#вздох#	[vzdox]	0,0,0,1,0,0,1,0
0	#взимание#	[vzʲɪˈmanʲɪje]	0,0,0,1,0,0,1,0
0	#взлет#	[vz⁽ʲ⁾lʲɵt]	0,0,0,1,0,0,1,0
0	#взлом#	[vzlom]	0,0,0,1,0,0,1,0
0	#взморье#	[ˈvzmorʲje]	0,0,0,1,0,0,1,0
0	#взнос#	[vznos]	0,0,0,1,0,0,1,0
0	#взор#	[vzor]	0,0,0,1,0,0,1,0
0	#взросление#	[vzrɐs⁽ʲ⁾ˈlʲenʲɪje]	0,0,0,1,0,0,1,0
0	#взрослый#	[ˈvzroslɨj]	0,0,0,1,0,0,1,0
0	#взыскание#	[vzɨˈskanʲɪje]	0,0,0,1,0,0,1,0
0	#взятие#	[ˈvzʲætʲɪje]	0,0,0,1,0,0,1,0
0	#взятка#	[ˈvzʲatkə]	0,0,0,1,0,0,1,0
0	#взяточник#	[ˈvzʲatət͡ɕnʲɪk]	0,0,0,1,0,0,1,0
0	#вибратор#	[vʲɪˈbratər]	0,0,0,1,1,0,0,0
0	#вибрация#	[vʲɪˈbrat͡sɨjə]	0,0,0,1,1,0,0,0
0	#вид#	[vʲit]	0,0,0,1,1,0,0,0
0	#видение#	[ˈvʲidʲɪnʲɪje]	0,0,0,1,1,0,0,0
0	#видение#	[vʲɪˈdʲenʲɪje]	0,0,0,1,1,0,0,0
0	#видео#	[ˈvʲidʲɪo]	0,0,0,1,1,0,0,0
0	#видеодисплей#	[ˌvʲidʲɪədʲɪˈsplɛj]&#160;(phonetic respelling	0,0,0,1,1,0,0,0
0	#видеодисплей#	[ˌvʲidʲɪodʲɪˈsplɛj]&#160;(phonetic respelling	0,0,0,1,1,0,0,0
0	#видеодисплей#	[ˌvʲidʲɪədʲɪˈsplʲej]	0,0,0,1,1,0,0,0
0	#видеодисплей#	[ˌvʲidʲɪodʲɪˈsplʲej]	0,0,0,1,1,0,0,0
0	#видеозапись#	[ˌvʲidʲɪɐˈzapʲɪsʲ]	0,0,0,1,1,0,0,0
0	#видеозапись#	[ˌvʲidʲɪoˈzapʲɪsʲ]	0,0,0,1,1,0,0,0
0	#видеокамера#	[ˌvʲidʲɪɐˈkamʲɪrə]	0,0,0,1,1,0,0,0
0	#видеокамера#	[ˌvʲidʲɪoˈkamʲɪrə]	0,0,0,1,1,0,0,0
0	#видеокассета#	[ˌvʲidʲɪəkɐˈsʲetə]	0,0,0,1,1,0,0,0
0	#видеокассета#	[ˌvʲidʲɪokɐˈsʲetə]	0,0,0,1,1,0,0,0
0	#видимость#	[ˈvʲidʲɪməsʲtʲ]	0,0,0,1,1,0,0,0
0	#виза#	[ˈvʲizə]	0,0,0,1,1,0,0,0
0	#визг#	[vʲisk]	0,0,0,1,1,0,0,0
0	#визит#	[vʲɪˈzʲit]	0,0,0,1,1,0,0,0
0	#визуализация#	[vʲɪzʊəlʲɪˈzat͡sɨjə]	0,0,0,1,1,0,0,0
0	#вилка#	[ˈvʲilkə]	0,0,0,1,1,0,0,0
0	#вилла#	[ˈvʲilːə]	0,0,0,1,1,0,0,0
0	#вилы#	[ˈvʲilɨ]	0,0,0,1,1,0,0,0
0	#вина#	[vʲɪˈna]	0,0,0,1,1,0,0,0
0	#вина#	[ˈvʲinə]	0,0,0,1,1,0,0,0
0	#вино#	[vʲɪˈno]	0,0,0,1,1,0,0,0
0	#виноград#	[vʲɪnɐˈɡrat]	0,0,0,1,1,0,0,0
0	#виноградник#	[vʲɪnɐˈɡradʲnʲɪk]	0,0,0,1,1,0,0,0
0	#виноделие#	[vʲɪnɐˈdʲelʲɪje]	0,0,0,1,1,0,0,0
0	#винт#	[vʲint]	0,0,0,1,1,0,0,0
0	#винтик#	[ˈvʲinʲtʲɪk]	0,0,0,1,1,0,0,0
0	#виолончель#	[vʲɪəlɐnʲˈt͡ɕelʲ]	0,0,0,1,1,0,0,0
0	#вираж#	[vʲɪˈraʂ]	0,0,0,1,1,0,0,0
0	#вирус#	[ˈvʲirʊs]	0,0,0,1,1,0,0,0
0	#вирусология#	[vʲɪrʊsɐˈloɡʲɪjə]	0,0,0,1,1,0,0,0
0	#виселица#	[ˈvʲisʲɪlʲɪt͡sə]	0,0,0,1,1,0,0,0
0	#виски#	[ˈvʲiskʲɪ]	0,0,0,1,1,0,0,0
0	#виски#	[vʲɪˈskʲi]	0,0,0,1,1,0,0,0
0	#висмут#	[ˈvʲismʊt]	0,0,0,1,1,0,0,0
0	#висок#	[vʲɪˈsok]	0,0,0,1,1,0,0,0
0	#витамин#	[vʲɪtɐˈmʲin]	0,0,0,1,1,0,0,0
0	#виток#	[vʲɪˈtok]	0,0,0,1,1,0,0,0
0	#витрина#	[vʲɪˈtrʲinə]	0,0,0,1,1,0,0,0
0	#витютень#	[vʲɪˈtʲʉtʲɪnʲ]	0,0,0,1,1,0,0,0
