# P	count	tag	form
1.0	1	VERB	потрясен
1.0	1	ADJ	уникальной
1.0	1	NOUN	личностью
1.0	4	VERB	вспоминал
1.0	2	ADJ	мимолетной
1.0	5	NOUN	встрече
0.39	18	PROPN	совет
1.0	6	NUM	тремя
1.0	2	ADV	особо
1.0	1	VERB	отличившимися
1.0	1	NOUN	фельдмаршалами
1.0	2	ADJ	союзных
0.67	3	ADJ	русским
1.0	1	ADJ	австрийским
1.0	1	ADJ	прусским
1.0	2	ADJ	почетной
1.0	1	VERB	изготовленной
1.0	2	NOUN	случаю
1.0	2	NOUN	саблей
1.0	2	VERB	украшенной
1.0	1	VERB	поместили
0.5	2	ADJ	парадных
1.0	1	NOUN	залов
1.0	1	ADJ	королевского
0.5	2	NOUN	дворца
1.0	1	VERB	возвратившегося
1.0	2	VERB	встретили
1.0	1	ADJ	истинного
1.0	1	NOUN	героя
1.0	6	VERB	занимался
1.0	1	NOUN	делами
1.0	3	NOUN	развитием
1.0	3	ADJ	местным
1.0	1	NOUN	коневодством
1.0	1	NOUN	виноградарством
1.0	4	VERB	умер
1.0	42	NUM	3
1.0	1	NUM	1818
0.8	15	DET	всеми
1.0	1	ADJ	подобающими
1.0	1	NOUN	почестями
1.0	2	VERB	похоронен
1.0	1	NOUN	стенами
1.0	1	VERB	строящегося
1.0	1	ADJ	каменного
1.0	1	ADJ	вознесенского
1.0	3	NOUN	собора
1.0	1	VERB	заложенного
1.0	1	PROPN	новочеркасске
1.0	1	NUM	1805
1.0	5	ADJ	московской
1.0	6	NOUN	службе
1.0	15	NOUN	занятости
1.0	6	NOUN	вакансий
1.0	1	VERB	состоящих
1.0	3	NOUN	учете
1.0	9	NOUN	безработных
1.0	17	NOUN	процесс
1.0	6	NOUN	поиска
1.0	2	ADJ	эффективным
0.98	48	NOUN	власти
1.0	4	NOUN	проекте
0.85	13	NOUN	закона
1.0	12	NOUN	городе
1.0	6	VERB	решили
1.0	7	VERB	увеличить
1.0	9	NOUN	пособие
0.75	4	NOUN	безработным
1.0	1	ADJ	прожиточного
1.0	1	NOUN	минимума
1.0	5	VERB	компенсировать
1.0	1	NOUN	проезд
1.0	1	NOUN	поисков
1.0	2	ADJ	важнее
1.0	1	NOUN	престижа
1.0	6	ADV	официально
0.19	27	ADV	меньше
1.0	10	NOUN	процента
0.92	12	NOUN	февраля
1.0	6	VERB	зарегистрировано
1.0	14	NUM	21
1.0	1	NUM	593
1.0	3	ADJ	восточном
1.0	5	NOUN	округе
1.0	9	VERB	заявил
1.0	3	ADJ	столичного
0.91	34	NOUN	управления
1.0	18	NOUN	службы
1.0	6	PROPN	сергей
1.0	1	PROPN	дудников
1.0	5	NOUN	заседании
1.0	30	PROPN	москвы
1.0	2	NUM	65
1.0	1	ADJ	предпенсионного
1.0	1	NOUN	возраста
1.0	6	NOUN	возрасте
1.0	3	NUM	1800
1.0	2	ADJ	одинокие
1.0	9	NOUN	родители
1.0	3	NUM	1500
1.0	1	NOUN	инвалиды
1.0	4	ADJ	высшее
1.0	2	ADJ	среднее
1.0	7	ADJ	специальное
1.0	10	NOUN	образование
1.0	5	ADV	ежегодно
1.0	4	NOUN	службу
1.0	4	VERB	обращаются
1.0	16	NOUN	тыс
1.0	1	NOUN	экспресс-опрос
1.0	2	VERB	проведенный
0.5	2	NOUN	службой
1.0	8	VERB	показывает
1.0	1	NOUN	респондентов
1.0	5	VERB	ищут
1.0	1	VERB	ориентируясь
1.0	5	ADJ	заработной
1.0	3	NOUN	платы
0.5	2	ADJ	поближе
1.0	2	NOUN	дому
1.0	3	ADJ	интересную
1.0	2	NOUN	престижность
1.0	28	NOUN	труда
1.0	6	NOUN	режим
1.0	1	ADJ	властные
1.0	5	NOUN	полномочия
1.0	2	VERB	волнуют
1.0	1	ADJ	минимальное
1.0	4	VERB	опрошенных
1.0	7	DET	какую
1.0	3	VERB	предлагают
1.0	5	ADJ	московских
1.0	1	NOUN	службах
1.0	1	NUM	138
1.0	22	ADV	иногда
1.0	4	VERB	превышает
1.0	10	NUM	150
1.0	1	NOUN	работодатели
1.0	1	VERB	нуждаются
0.42	12	NOUN	рабочих
1.0	1	NUM	96,4
1.0	1	NUM	25,5
1.0	1	NOUN	служащих
1.0	3	NOUN	руководителей
1.0	3	NUM	2,5
1.0	5	NOUN	рук
1.0	1	ADJ	центральном
1.0	6	VERB	требуется
1.0	1	NUM	22,8
1.0	3	ADV	поменьше
1.0	3	NOUN	спрос
0.5	2	PROPN	западном
1.0	1	NOUN	округах
1.0	1	NUM	17,7
1.0	1	NUM	17,4
0.92	13	ADV	соответственно
0.7	27	NUM	меньше
1.0	1	VERB	предоставляет
1.0	1	PROPN	зеленоград
1.0	1	VERB	востребованные
1.0	2	NOUN	профессии
1.0	1	NOUN	слесарь
1.0	1	NUM	9781
1.0	1	NOUN	водитель
1.0	1	NUM	11,394
1.0	1	NOUN	сварщик
1.0	1	NUM	6174
1.0	1	NOUN	уборщик
1.0	1	NUM	4100
1.0	4	NOUN	инженер
1.0	1	NUM	4984
1.0	5	VERB	судя
1.0	4	DET	каждым
1.0	1	NOUN	годом
1.0	3	VERB	зарегистрированных
1.0	6	VERB	снижается
1.0	11	PROPN	владимир
1.0	2	PROPN	гимпельсон
0.31	16	PROPN	центра
1.0	7	ADJ	трудовых
1.0	3	PROPN	гу
1.0	2	ADJ	высшая
1.0	7	NOUN	школа
1.0	41	VERB	говорит
1.0	1	NOUN	безработица
1.0	3	ADJ	низкая
1.0	8	ADJ	низкой
1.0	1	ADJ	кризисное
1.0	16	NOUN	данные
1.0	1	ADJ	далеки
1.0	9	NOUN	реальности
1.0	1	VERB	встающих
1.0	5	NOUN	учет
1.0	3	NOUN	многом
1.0	3	NOUN	служб
1.0	4	NOUN	многое
1.0	5	NOUN	пособия
1.0	5	NOUN	безработице
1.0	29	PRON	которое
1.0	2	VERB	определяет
1.0	2	ADJ	федеральное
1.0	2	ADJ	маленькое
1.0	10	NOUN	регионах
1.0	6	ADJ	заработная
1.0	9	NOUN	плата
1.0	9	NOUN	людям
1.0	33	VERB	делать
0.4	5	PRON	нечего
1.0	2	ADJ	средняя
1.0	9	VERB	приходят
1.0	3	VERB	посмотрите
1.0	22	NOUN	примеру
1.0	1	PROPN	дагестане
0.92	12	PROPN	северной
1.0	5	PROPN	осетии
1.0	16	ADV	гораздо
1.0	2	ADJ	большее
1.0	12	ADJ	больших
1.0	1	VERB	ищите
1.0	1	NOUN	няню
1.0	3	VERB	ограничены
1.0	4	VERB	предложить
1.0	6	NOUN	регионе
1.0	2	VERB	сообщили
1.0	1	VERB	доходят
1.0	1	ADJ	бесполезно
1.0	1	VERB	ищешь
1.0	1	NOUN	вице-президентом
0.89	9	NOUN	банка
1.0	2	VERB	ищете
1.0	1	NOUN	нянечкой
1.0	3	ADJ	детский
1.0	2	NOUN	сад
1.0	5	VERB	обратиться
1.0	1	NOUN	работник
1.0	1	ADJ	высокую
1.0	1	ADJ	заработную
1.0	2	NOUN	плату
1.0	2	AUX	будете
1.0	1	NOUN	претендентами
1.0	2	VERB	поручить
1.0	1	VERB	заткнуть
1.0	1	ADJ	низкоквалифицированную
1.0	1	NOUN	дыру
1.0	1	ADJ	штатном
1.0	1	NOUN	расписании
1.0	14	VERB	рассказывает
1.0	19	NOUN	правило
1.0	24	NOUN	большинство
1.0	2	NOUN	вакансии
1.0	1	NOUN	платой
1.0	1	VERB	сокращаются
1.0	32	ADJ	новые
1.0	3	VERB	создаются
1.0	5	ADJ	старые
1.0	3	VERB	создают
1.0	14	NOUN	мест
1.0	1	ADJ	формальный
1.0	3	NOUN	сектор
1.0	3	ADJ	рабочие
1.0	3	ADV	преимущественно
1.0	4	VERB	создает
1.0	1	VERB	ликвидирует
1.0	1	PROPN	пбоюл
1.0	1	NOUN	предприниматель
1.0	2	ADJ	юридического
1.0	1	NOUN	нг
1.0	1	NOUN	самозанятость
1.0	1	ADJ	серыми
1.0	1	NOUN	зарплатами
1.0	53	AUX	будут
1.0	3	VERB	предлагать
1.0	4	ADJ	официальном
1.0	18	NOUN	рынке
1.0	4	ADJ	важна
1.0	13	NOUN	бизнес
1.0	1	NOUN	климатом
1.0	2	VERB	завершил
1.0	2	NOUN	эксперт
1.0	8	NOUN	размер
1.0	21	VERB	составляет
1.0	1	NUM	720
1.0	1	NUM	2880
1.0	8	NOUN	руб
1.0	5	ADJ	средний
1.0	1	NUM	1153
1.0	2	ADJ	прожиточный
1.0	14	NOUN	минимум
1.0	8	NOUN	городу
1.0	1	NUM	6563
1.0	4	NOUN	руб.
1.0	1	NUM	25 280
1.0	7	NOUN	разница
1.0	3	ADJ	средним
1.0	1	NOUN	пособием
1.0	2	NOUN	зарплатой
1.0	9	NUM	22
1.0	22	NOUN	раза
1.0	20	VERB	становится
1.0	8	ADJ	ясно
1.0	2	NOUN	опросе
1.0	7	VERB	назвал
1.0	1	ADJ	десятый
1.0	1	NOUN	житель
1.0	1	NOUN	мегаполисах
1.0	13	VERB	любят
1.0	6	VERB	учиться
1.0	3	NOUN	россияне
1.0	5	VERB	привыкли
1.0	1	NOUN	формальностей
1.0	2	VERB	ориентируются
1.0	2	VERB	гарантировать
1.0	1	ADJ	социологических
1.0	1	VERB	проведенное
1.0	10	NUM	1999
1.0	11	NOUN	годах
1.0	2	NOUN	кафедрой
1.0	1	NOUN	социологии
1.0	3	NOUN	психологии
1.0	1	ADJ	уральской
1.0	1	NOUN	госслужбы
1.0	1	ADJ	территориальных
1.0	1	PROPN	тюменской
1.0	1	VERB	показало
1.0	5	NOUN	посетителей
1.0	3	VERB	указал
1.0	16	NOUN	информации
1.0	1	NOUN	села
1.0	5	NOUN	молодежь
1.0	1	ADJ	начальным
1.0	2	ADJ	профессиональным
1.0	3	NOUN	образованием
1.0	1	ADJ	пятых
1.0	36	VERB	получить
1.0	11	NOUN	информацию
1.0	1	NOUN	вакансиях
1.0	6	NOUN	четверть
1.0	2	NOUN	безработного
1.0	7	ADV	следовательно
1.0	12	VERB	получать
1.0	7	VERB	пройти
1.0	2	NOUN	переобучение
1.0	1	ADJ	десятая
1.0	1	VERB	отмечено
1.0	2	VERB	соглашаются
0.65	17	ADJ	основном
1.0	6	ADJ	малых
1.0	6	ADJ	средних
1.0	5	NOUN	городов
1.0	5	ADJ	хорошее
1.0	2	VERB	вложили
1.0	2	NOUN	специальности
1.0	1	VERB	собираясь
1.0	2	VERB	подстраиваться
1.0	4	ADJ	склонны
1.0	1	VERB	перекладывать
1.0	1	NOUN	заботу
1.0	5	ADJ	дальнейшем
1.0	1	ADJ	противоречивая
1.0	2	NOUN	эффективность
1.0	1	VERB	обсуждалось
1.0	1	ADJ	эффективной
1.0	1	VERB	поднимать
1.0	2	ADJ	минимальной
1.0	1	NUM	6100
1.0	1	VERB	предложенном
1.0	1	NOUN	законопроекте
1.0	3	VERB	предполагается
1.0	1	VERB	проходящим
1.0	1	ADJ	профессиональную
1.0	4	NOUN	подготовку
1.0	1	NOUN	переподготовку
1.0	2	NOUN	повышению
1.0	11	NOUN	квалификации
1.0	11	NOUN	расходы
1.0	1	NOUN	пользование
1.0	1	NOUN	транспортом
1.0	7	ADP	помимо
1.0	2	VERB	выплачиваться
1.0	4	ADJ	дополнительная
1.0	1	ADJ	материальная
1.0	2	ADJ	временной
1.0	1	NOUN	нетрудоспособности
1.0	1	VERB	утратившего
1.0	1	ADJ	единовременная
0.25	4	ADJ	безработным
1.0	2	PRON	кого-нибудь
1.0	5	NOUN	членов
1.0	8	NOUN	семьи
1.0	3	ADV	активнее
1.0	1	VERB	брали
1.0	2	NOUN	инвалидов
1.0	4	VERB	предлагается
1.0	6	VERB	снизить
0.48	29	DET	этим
1.0	3	NOUN	предприятиям
1.0	1	NOUN	налог
1.0	3	NOUN	прибыль
1.0	1	NOUN	госзаказы
1.0	3	VERB	выделять
1.0	6	NOUN	лиц
1.0	1	ADJ	ограниченными
1.0	2	ADJ	физическими
1.0	1	NOUN	возможностями
1.0	9	NOUN	процессе
1.0	1	NOUN	обсуждения
1.0	11	ADV	частично
1.0	3	VERB	противоречит
1.0	1	ADJ	федеральному
1.0	2	NOUN	законодательству
1.0	1	NOUN	доработку
1.0	13	NOUN	недели
0.33	3	ADJ	безработные
1.0	2	ADJ	федеральной
1.0	3	NOUN	статистики
1.0	2	NOUN	численность
1.0	4	ADV	экономически
1.0	3	ADJ	активного
1.0	10	NUM	2008
1.0	1	NUM	75,3
1.0	1	NUM	53
1.0	1	NUM	4,3
1.0	2	NUM	5,8
1.0	1	VERB	классифицировались
0.67	3	NOUN	безработные
1.0	6	NOUN	соответствии
1.0	1	NOUN	методологией
1.0	3	NOUN	учреждениях
1.0	2	NUM	1,6
1.0	2	NOUN	треть
1.0	23	NOUN	числе
1.0	11	VERB	получают
0.21	92	PROPN	г.
1.0	1	PROPN	сатаров
1.0	2	NOUN	безрыбье
1.0	1	VERB	доказывала
1.0	40	NOUN	власть
1.0	1	NOUN	бездарность
1.0	1	VERB	найдутся
0.89	9	ADV	порой
1.0	4	VERB	стремятся
1.0	1	VERB	приписать
1.0	2	NOUN	представителям
1.0	3	ADJ	всевозможные
1.0	3	ADJ	положительные
1.0	2	NOUN	свойства
1.0	1	VERB	усмотреть
1.0	4	NOUN	действиями
1.0	7	ADJ	сложные
1.0	2	NOUN	замыслы
1.0	1	VERB	скажете
1.0	1	NOUN	харизме
0.09	11	ADJ	правильно
1.0	5	VERB	помнить
1.0	2	NOUN	харизма
1.0	1	VERB	учил
1.0	5	ADJ	великий
1.0	2	PROPN	макс
1.0	1	PROPN	вебер
1.0	1	NOUN	свойство
1.0	1	NOUN	исключительности
1.0	3	NOUN	глазах
1.0	1	NOUN	приверженцев
1.0	1	NOUN	последователей
1.0	1	ADJ	харизматическая
1.0	1	VERB	осуществляемая
1.0	15	ADJ	готовы
1.0	1	ADV	иррационально
1.0	2	VERB	приписывать
1.0	1	NOUN	носителю
1.0	13	NOUN	силу
1.0	2	NOUN	свойств
1.0	1	VERB	позволяющих
1.0	4	VERB	осуществлять
1.0	1	ADJ	древний
1.0	18	NOUN	вид
1.0	2	VERB	уходящий
1.0	1	ADJ	первобытное
1.0	2	NOUN	стадо
1.0	1	ADJ	человекообразных
1.0	1	VERB	сошедших
1.0	1	NOUN	тропы
1.0	1	ADJ	взаимного
1.0	1	NOUN	истребления
1.0	1	VERB	ступить
1.0	6	NOUN	дорогу
1.0	1	NOUN	конструирования
1.0	1	ADJ	примитивного
1.0	1	ADJ	социального
0.7	10	NOUN	порядка
1.0	6	NOUN	успеха
1.0	6	NOUN	дороге
1.0	2	VERB	добивались
1.0	3	NOUN	стада
1.0	1	NOUN	вожак
1.0	6	VERB	сохранить
1.0	4	DET	какое-то
1.0	7	ADJ	необходимое
1.0	2	NOUN	поддержания
1.0	1	NOUN	стабильности
1.0	34	SCONJ	поскольку
1.0	1	NOUN	случайности
1.0	2	VERB	получал
1.0	1	ADJ	достоин
1.0	1	NOUN	качествам
1.0	1	VERB	компенсировало
1.0	1	VERB	смирялось
1.0	2	NOUN	властью
1.0	1	VERB	приписывая
1.0	1	NOUN	вожаку
1.0	1	VERB	недостающие
1.0	4	NOUN	достоинства
1.0	9	ADJ	современный
1.0	6	VERB	несет
1.0	2	NOUN	пережитки
1.0	5	ADJ	социальной
1.0	1	ADJ	первобытного
1.0	3	ADJ	меньшей
1.0	1	VERB	научаясь
1.0	11	ADV	постепенно
1.0	1	NOUN	рефлексии
1.0	12	VERB	начинает
1.0	2	VERB	сопоставлять
1.0	1	ADJ	социальные
1.0	1	NOUN	предпочтения
1.0	4	NOUN	реальностью
1.0	1	VERB	обнаруживает
1.0	2	NOUN	противоречия
1.0	2	VERB	наступает
1.0	8	ADJ	когнитивный
1.0	8	NOUN	диссонанс
1.0	5	NOUN	понятие
1.0	3	VERB	ввел
1.0	2	ADJ	социальный
1.0	1	NOUN	психолог
1.0	1	PROPN	леон
1.0	1	PROPN	фестингер
1.0	10	VERB	означает
1.0	1	VERB	переживаемое
1.0	6	NOUN	человеком
1.0	1	NOUN	противоречие
1.0	1	VERB	конфликтующими
1.0	2	NOUN	идеями
1.0	1	NOUN	носителями
1.0	2	NOUN	убеждениями
1.0	5	VERB	находиться
1.0	4	ADJ	когнитивного
1.0	4	NOUN	диссонанса
1.0	1	VERB	находит
1.0	10	NOUN	проблемы
1.0	3	NOUN	изменении
1.0	8	NOUN	пар
1.0	2	VERB	приводящих
1.0	1	NOUN	противоречию
1.0	3	NOUN	утверждение
1.0	3	VERB	проголосовали
1.0	4	NOUN	политика
1.0	2	PROPN	х
1.0	1	VERB	замещается
1.0	13	NOUN	ходе
1.0	1	NOUN	избавления
1.0	5	NOUN	политик
1.0	17	VERB	могли
1.0	1	VERB	проголосовать
1.0	3	ADJ	плохого
1.0	10	VERB	оказались
1.0	2	ADJ	плохими
1.0	4	SCONJ	коль
1.0	1	VERB	голосуем
0.25	4	PROPN	x
1.0	3	VERB	голосуют
1.0	1	VERB	подбрасывала
1.0	1	VERB	клеветали
1.0	2	DET	всякие
1.0	1	NOUN	маргиналы
1.0	5	NOUN	стремление
1.0	9	VERB	избавиться
1.0	1	ADV	полегче
1.0	1	ADV	побыстрее
1.0	1	VERB	управляющее
1.0	5	DET	нашими
1.0	2	VERB	творит
1.0	4	NOUN	чудеса
1.0	3	NOUN	свидетелем
1.0	4	NOUN	дама
1.0	1	VERB	испытывающая
1.0	1	ADJ	оргазмический
1.0	2	NOUN	восторг
1.0	17	NOUN	виде
0.21	48	DET	одной
1.0	1	VERB	понимавшая
0.85	13	ADJ	трудно
1.0	5	VERB	объяснить
1.0	1	ADJ	всепоглощающее
1.0	7	NOUN	чувство
1.0	1	VERB	воскликнула
1.0	1	ADJ	сексуальные
1.0	1	NOUN	локти
1.0	21	NOUN	решение
1.0	1	VERB	найдено
1.0	2	VERB	спорить
1.0	1	NOUN	сексуальности
1.0	1	NOUN	локтей
1.0	1	VERB	додумался
1.0	1	VERB	сгладить
1.0	4	VERB	поступать
1.0	3	ADV	по-другому
1.0	5	NOUN	причину
1.0	5	NOUN	ошибках
1.0	1	NOUN	ограниченности
1.0	1	NOUN	лени
1.0	2	ADJ	недостаточной
1.0	1	NOUN	осведомленности
0.24	97	VERB	быть
1.0	6	NOUN	причин
1.0	1	ADJ	неверным
1.0	1	NOUN	решениям
1.0	1	NOUN	оценкам
1.0	1	NOUN	представлениям
0.5	2	VERB	окружающих
1.0	2	NOUN	людях
1.0	8	DET	нашему
1.0	1	NOUN	несовершенству
1.0	1	NOUN	предела
1.0	1	VERB	любим
1.0	2	VERB	признавать
1.0	3	VERB	связан
1.0	1	NOUN	понятием
1.0	1	NOUN	фрустрацией
1.0	1	VERB	обозначает
1.0	3	ADJ	сильное
1.0	1	ADJ	негативное
1.0	1	NOUN	переживание
1.0	1	VERB	вызванное
1.0	2	NOUN	препятствием
1.0	4	NOUN	достижения
1.0	2	DET	какой-либо
1.0	11	NOUN	цели
1.0	3	VERB	делятся
1.0	4	NOUN	категории
1.0	4	NOUN	методов
1.0	4	NOUN	преодоления
1.0	1	VERB	фрустрирующего
1.0	1	NOUN	препятствия
1.0	13	NOUN	причины
1.0	1	NOUN	недостатках
1.0	2	ADJ	сильные
1.0	2	ADJ	слабое
1.0	5	NOUN	удовольствием
1.0	3	VERB	ищет
1.0	1	ADV	вовне
1.0	2	NOUN	судьбы
1.0	1	NOUN	происков
1.0	7	NOUN	врагов
1.0	28	ADV	кстати
0.5	2	ADJ	простой
1.0	2	NOUN	критерий
0.63	19	ADV	легко
1.0	1	ADJ	слаба
1.0	1	ADJ	сильна
1.0	4	VERB	снимает
1.0	1	NOUN	фрустрации
1.0	3	NOUN	диагноз
1.0	2	ADJ	очевиден
1.0	1	NOUN	слабаки
1.0	9	NOUN	причина
1.0	14	DET	наших
1.0	4	ADJ	социальных
1.0	1	NOUN	установлениях
1.0	1	VERB	побуждающая
1.0	10	PRON	которыми
1.0	4	VERB	обладает
1.0	1	VERB	живем
1.0	3	NOUN	ролей
1.0	9	ADV	существенно
1.0	1	VERB	упрощает
1.0	13	DET	наше
1.0	1	NOUN	взаимодействие
1.0	1	ADJ	предсказуемым
1.0	1	ADJ	надежным
1.0	3	NOUN	мать
1.0	2	ADJ	добрая
1.0	3	ADJ	сильный
1.0	3	NOUN	журналист
1.0	1	VERB	осведомленный
1.0	5	NOUN	читатель
1.0	1	ADJ	благодарный
0.5	18	PRON	т.
1.0	4	ADJ	п
1.0	1	VERB	взаимодействуем
1.0	1	VERB	преисполненные
1.0	2	ADJ	ролевыми
1.0	3	NOUN	ожиданиями
1.0	4	NOUN	ожидания
1.0	1	VERB	оправдываются
1.0	1	VERB	наступают
1.0	1	NOUN	фрустрация
1.0	1	VERB	воздействует
1.0	1	VERB	творимая
1.0	3	ADJ	социальная
1.0	1	NOUN	мифология
1.0	1	ADJ	этакого
1.0	1	ADJ	фонового
1.0	1	NOUN	толка
1.0	2	NOUN	обиходе
1.0	1	NOUN	сентенции
1.0	9	ADV	настолько
1.0	1	ADJ	очевидные
1.0	1	VERB	обсуждаются
1.0	33	DET	таких
1.0	1	NOUN	утверждений
1.0	1	VERB	приводилось
1.0	4	ADJ	хороших
1.0	3	NOUN	политиков
1.0	3	VERB	начнем
1.0	2	VERB	разбирать
1.0	1	NOUN	косточкам
1.0	3	NOUN	тезис
1.0	1	NOUN	фактами
1.0	1	VERB	боимся
1.0	3	VERB	начинать
1.0	7	NOUN	риск
1.0	11	VERB	поставить
1.0	2	NOUN	сомнение
1.0	3	ADJ	важную
1.0	1	NOUN	посылку
1.0	1	VERB	упомянутым
1.0	1	NOUN	тезисом
1.0	2	VERB	сопряжен
1.0	1	ADJ	фоновый
1.0	7	NOUN	миф
1.0	2	ADJ	плохие
1.0	4	NOUN	руководители
1.0	1	ADJ	плохих
1.0	6	NOUN	анализ
1.0	4	NOUN	высказывания
1.0	3	ADJ	опасен
1.0	1	VERB	подтолкнуть
1.0	1	ADJ	самоубийственному
1.0	6	NOUN	выводу
1.0	1	ADV	подсознательно
1.0	1	VERB	принимаем
1.0	1	ADV	бессознательно
1.0	1	VERB	используем
1.0	1	VERB	приближаться
1.0	1	ADJ	неприятному
1.0	1	VERB	обогащенные
1.0	4	ADJ	научным
1.0	1	NOUN	арсеналом
1.0	2	VERB	попробуем
1.0	5	NOUN	сути
1.0	1	VERB	обсуждаемого
1.0	2	NOUN	предмета
1.0	41	NOUN	вопрос
1.0	13	DET	наша
1.0	12	VERB	ведет
1.0	1	ADJ	постоянную
1.0	1	ADJ	пропагандистскую
1.0	1	NOUN	кампанию
1.0	3	VERB	убедить
1.0	8	NOUN	общество
1.0	2	NOUN	адекватности
1.0	1	ADJ	ролевого
1.0	5	NOUN	поведения
1.0	1	ADJ	ролевых
1.0	1	NOUN	ожиданий
0.83	18	NOUN	общества
1.0	4	NOUN	смысл
1.0	1	NOUN	послания
0.5	6	ADJ	прост
1.0	1	VERB	поддерживаете
1.0	2	VERB	работаем
1.0	2	ADV	систематически
1.0	2	VERB	сталкиваются
1.0	1	VERB	фрустрирующими
1.0	4	NOUN	факторами
1.0	1	NOUN	несоответствие
1.0	1	NOUN	легенды
1.0	2	ADJ	реальным
1.0	1	NOUN	обстоятельствам
1.0	1	VERB	разрешать
1.0	3	ADJ	следующим
1.0	36	NOUN	образом
1.0	1	VERB	сузить
1.0	2	NOUN	доверия
1.0	2	NOUN	персоны
1.0	1	VERB	полагая
1.0	6	ADJ	остальных
1.0	1	NOUN	боярами
1.0	2	NOUN	фактор
1.0	1	NOUN	столкновение
1.0	3	NOUN	информацией
1.0	1	VERB	разоблачающей
1.0	3	ADJ	простое
1.0	2	NOUN	происки
1.0	2	NOUN	удобство
1.0	1	NOUN	объяснения
1.0	1	ADJ	универсально
1.0	1	VERB	согласуется
1.0	2	ADJ	привычным
1.0	4	NOUN	методом
1.0	1	NOUN	фрустраций
1.0	3	ADV	заодно
1.0	1	VERB	списать
1.0	1	NOUN	неэффективность
1.0	1	NOUN	неприятностей
1.0	1	NOUN	клеветники
1.0	4	VERB	оказываются
1.0	14	ADV	одновременно
1.0	1	NOUN	террористами
1.0	1	ADJ	третьим
1.0	1	NOUN	фактором
1.0	1	VERB	сталкивается
1.0	1	NOUN	меньшинство
1.0	1	VERB	осведомленная
1.0	14	ADJ	первую
1.0	6	NOUN	журналисты
1.0	2	VERB	обладают
1.0	1	ADJ	всевозможной
1.0	1	VERB	вопиет
1.0	1	VERB	воруют
1.0	1	ADJ	глупы
1.0	1	ADJ	бездарны
1.0	1	ADJ	неэффективны
1.0	18	ADV	чаще
1.0	1	VERB	переживают
1.0	2	ADJ	тяжелейший
0.9	10	ADJ	легче
1.0	1	VERB	впал
1.0	1	ADJ	неумеренные
1.0	1	ADJ	преждевременные
1.0	1	NOUN	восхваления
1.0	1	PROPN	юлия
1.0	1	PROPN	латынина
1.0	2	VERB	страдают
1.0	1	ADJ	когнитивным
1.0	1	NOUN	диссонансом
1.0	1	ADJ	легкой
1.0	8	NOUN	форме
1.0	1	VERB	лечится
1.0	1	ADJ	умеренными
1.0	1	NOUN	фантазиями
1.0	1	ADJ	несуществующих
1.0	1	NOUN	достоинствах
1.0	12	ADJ	отдельных
1.0	4	NOUN	представителей
1.0	1	ADJ	малозначимых
1.0	1	NOUN	удачах
0.47	19	ADP	вроде
1.0	1	ADJ	своевременного
1.0	1	NOUN	слива
1.0	1	ADJ	ничтожнее
1.0	3	ADJ	труднее
1.0	3	NOUN	журналистам
1.0	1	VERB	мириться
1.0	2	NOUN	необходимостью
1.0	2	VERB	комментировать
1.0	1	NOUN	ничтожеств
0.5	2	ADJ	сильнее
1.0	1	NOUN	побуждение
1.0	1	NOUN	дерьме
1.0	1	ADJ	светлое
1.0	1	NOUN	пятнышко
1.0	1	VERB	донести
1.0	4	NOUN	миру
1.0	2	NOUN	эпиграф
1.0	4	ADJ	полное
1.0	1	VERB	побуждает
1.0	3	NOUN	рыбу
0.5	2	NOUN	раков
1.0	1	NOUN	помет
1.0	1	ADJ	тяжелее
1.0	1	VERB	поддался
1.0	1	ADJ	привычному
0.75	4	ADJ	русскому
1.0	1	NOUN	греху
1.0	2	NOUN	влюбленности
1.0	3	NOUN	журналистов
1.0	1	NOUN	политологов
1.0	3	VERB	протекает
1.0	1	VERB	открытой
1.0	1	VERB	овладевает
1.0	1	ADJ	тяжелейшая
1.0	1	NOUN	разновидность
1.0	1	VERB	преодолевают
1.0	2	VERB	прибегая
1.0	3	ADV	предельно
1.0	1	ADJ	сильным
1.0	1	NOUN	средствам
1.0	3	NOUN	вранье
0.33	3	ADJ	легких
1.0	6	NOUN	лекарств
1.0	1	NOUN	наборе
1.0	1	ADJ	крайнее
1.0	4	NOUN	средство
1.0	1	NOUN	перерождение
1.0	1	VERB	перетекающее
1.0	1	NOUN	вырождение
1.0	1	VERB	встречаете
1.0	1	ADJ	несчастных
1.0	1	VERB	делайте
1.0	1	ADJ	поспешного
1.0	2	NOUN	вывода
1.0	1	VERB	продались
1.0	1	ADJ	преступному
1.0	2	NOUN	режиму
1.0	1	NOUN	противоречий
1.0	1	VERB	куют
1.0	3	ADJ	собственное
1.0	1	NOUN	благополучие
1.0	2	PRON	вами
1.0	2	ADV	искренне
1.0	1	VERB	убеждающие
1.0	1	ADJ	безупречна
1.0	1	ADJ	чисты
1.0	1	ADJ	неприятное
0.11	9	AUX	суть
1.0	1	NOUN	искренность
1.0	12	NOUN	результат
1.0	4	ADJ	внутренней
1.0	1	ADJ	отвратительнее
1.0	1	ADJ	изощреннее
1.0	3	NOUN	аргументы
1.0	1	VERB	изыскиваемые
1.0	1	ADJ	несчастными
1.0	4	ADV	жаль
1.0	3	NOUN	кандидаты
1.0	1	NOUN	умалишенные
