# P	count	tag	form
1.00	1	VERB	умиляться
1.00	18	NOUN	rt
1.00	81	PUNCT	:
1.00	1	NOUN	рамка
1.00	1	NOUN	кампания
1.00	1	VERB	размещать
1.00	1	ADJ	агитационный
1.00	2	NOUN	протест
1.00	3	VERB	организовать
1.00	4	NOUN	принцип
1.00	3	SYM	%
1.00	2	ADV	далеко
1.00	1	VERB	уехать
1.00	1	NOUN	хер
1.00	11	ADJ	нужный
1.00	1	NOUN	сверхдержава
1.00	2	NOUN	картинка
1.00	1	VERB	показывать
1.00	2	NOUN	хохол
1.00	5	PART	пусть
1.00	8	NOUN	выборы
1.00	2	CCONJ	зато
1.00	19	DET	наш
1.00	1	NOUN	чиновник
1.00	1	VERB	узнавать
1.00	1	X	@axxxxxx
1.00	7	NOUN	власть
1.00	3	ADV	конечно
1.00	2	NOUN	цель
1.00	1	VERB	сократить
1.00	1	NOUN	явка
1.00	1	VERB	уменьшить
1.00	3	NOUN	количество
1.00	1	ADV	лучше
1.00	1	NOUN	юбиляр
1.00	1	VERB	слить
1.00	2	NOUN	бабло
1.00	1	NOUN	прокурор
1.00	1	ADJ	беглый
1.00	3	VERB	действовать
1.00	5	ADV	давно
1.00	2	ADJ	понятный
1.00	15	PROPN	Яблоко
1.00	1	ADJ	червивый
1.00	3	PROPN	Явлинский
1.00	4	VERB	пытаться
1.00	1	NOUN	неликвид
1.00	11	NOUN	народ
1.00	1	VERB	впарить
1.00	3	VERB	представить
1.00	1	PROPN	ЦИК
1.00	2	NOUN	кандидат
1.00	1	NOUN	заяц
1.00	1	NOUN	хмель
1.00	1	NOUN	начало
1.00	3	VERB	написать
1.00	11	ADV	сейчас
1.00	4	VERB	посмотреть
1.00	2	NOUN	яблочник
1.00	1	ADJ	стыдный
1.00	1	PROPN	ЛайфНьюс
1.00	1	VERB	раскручивать
1.00	1	ADJ	ольгинский
1.00	1	NOUN	бот
1.00	1	VERB	топить
1.00	1	PROPN	Шлосберг
1.00	1	VERB	участвовать
1.00	1	NOUN	клоунада
1.00	1	ADJ	вменяемый
1.00	1	PROPN	Волгоград
1.00	1	VERB	собираться
1.00	1	VERB	пробиться
1.00	6	PROPN	Госдума
1.00	2	NOUN	ножка
1.00	1	NOUN	активист
1.00	1	VERB	запугивать
1.00	1	VERB	избивать
1.00	1	ADP	выше
1.00	1	VERB	выдумать
1.00	1	NOUN	молодежь
1.00	5	PUNCT	--
1.00	1	NOUN	парламент
1.00	2	ADJ	мощный
1.00	2	NOUN	поддержка
1.00	1	NOUN	успех
1.00	1	NOUN	псевдопартия
1.00	11	PROPN	@yabloko
1.00	8	PART	просто
1.00	1	VERB	гарантировать
1.00	1	ADV	конкретно
1.00	1	NOUN	законотворец
1.00	4	NOUN	мозг
1.00	1	ADJ	задний
1.00	1	NOUN	проход
1.00	1	INTJ	ааа
1.00	5	VERB	иметь
1.00	1	NOUN	идеал
1.00	1	PROPN	@partyprogress
1.00	1	ADJ	трудный
1.00	1	VERB	выбрать
1.00	1	ADV	пожалуй
1.00	1	ADJ	демократический
1.00	2	NOUN	выбор
1.00	4	VERB	решить
1.00	2	VERB	поддержать
1.00	2	ADJ	грядущий
1.00	1	ADJ	думский
1.00	1	PROPN	Слабунова
1.00	1	VERB	возглавить
1.00	1	NOUN	парламент+карелия
1.00	1	NOUN	блок
1.00	1	ADJ	непонятный
1.00	2	NOUN	ребята
1.00	1	PROPN	Митрохин
1.00	1	SYM	((
1.00	3	NOUN	дума
1.00	2	VERB	пройти
1.00	1	PROPN	Гудков
1.00	1	ADV	нихера
1.00	1	VERB	наступать
1.00	2	NOUN	пример
1.00	3	NOUN	рост
1.00	2	ADJ	подобный
1.00	1	ADJ	приличный
1.00	2	ADV	вообще
1.00	2	NOUN	пара
1.00	1	NOUN	кандидатура
1.00	1	VERB	уговорить
1.00	1	NOUN	гомосек
1.00	1	NOUN	плакат
1.00	2	VERB	проголосовать
1.00	1	PROPN	Жуковский
1.00	1	VERB	жечь
1.00	3	NOUN	машина
1.00	2	NOUN	подробность
1.00	3	ADJ	российский
1.00	1	NOUN	правозащитник
1.00	1	ADV	итого
1.00	1	VERB	преодолеть
1.00	1	ADJ	5%-й
1.00	2	NOUN	барьер
1.00	1	ADJ	рад
1.00	1	NOUN	пидорас
1.00	2	SCONJ	тем
1.00	1	NOUN	шанс
1.00	1	VERB	пролететь
1.00	2	X	@yavlinsky
1.00	1	VERB	отвечать
1.00	1	ADV	случайно
1.00	4	ADV	туда
1.00	3	ADJ	достойный
1.00	1	VERB	запачкать
1.00	1	NOUN	русофобия
1.00	1	VERB	провороваться
1.00	2	PROPN	ЕБН
1.00	1	VERB	вернуть
1.00	5	ADP	после
1.00	3	NOUN	клоун
1.00	1	ADV	вокруг
1.00	2	ADV	немного
1.00	4	VERB	бывать
1.00	1	SCONJ	ибо
1.00	1	VERB	отречься
1.00	1	PROPN	Яровая
1.00	1	NOUN	эгида
1.00	1	NOUN	демкоалиция
1.00	2	NOUN	фотка
1.00	1	VERB	выставить
1.00	3	PART	именно
1.00	1	PROPN	Павел
1.00	1	PROPN	Гнилорыбов
1.00	1	VERB	подсчитывать
1.00	1	NOUN	избиратель
1.00	1	ADJ	вечный
1.00	2	NOUN	память
1.00	1	NOUN	старик
1.00	1	NOUN	авантюрист
1.00	2	NOUN	министр
1.00	1	NOUN	спорт
1.00	1	ADV	мутко
1.00	3	NOUN	пора
1.00	1	NOUN	отставка
1.00	1	VERB	приходить
1.00	1	NOUN	поезд
1.00	1	ADJ	владимирский
1.00	1	VERB	плеснуть
1.00	1	NOUN	кислота
1.00	1	ADJ	уральский
1.00	2	PROPN	Урай
1.00	2	VERB	понравиться
1.00	5	NOUN	видео
1.00	1	PROPN	Львов
1.00	1	ADJ	необходимый
1.00	1	NOUN	перезагрузка
1.00	2	PROPN	Иванов
1.00	1	NUM	3000
1.00	1	VERB	обмануть
1.00	1	NOUN	дольщик
1.00	1	PROPN	СУ
1.00	1	NUM	155
1.00	1	VERB	заступаться
1.00	1	ADJ	валютный
1.00	1	NOUN	ипотечник
1.00	5	ADP	перед
1.00	1	PROPN	ЦБ
1.00	1	VERB	обсуждать
1.00	1	NOUN	блокчейн
1.00	1	ADJ	новостный
1.00	2	NOUN	портал
1.00	1	ADJ	финансовый
1.00	1	NOUN	рынок
1.00	1	NOUN	инвестиция
1.00	1	ADJ	биржевой
1.00	2	VERB	предположить
1.00	4	NOUN	россиянин
1.00	1	ADV	слишком
1.00	3	ADV	часто
1.00	4	VERB	заниматься
1.00	3	NOUN	секс
1.00	1	NOUN	самокат
1.00	1	NOUN	велосипед
1.00	1	VERB	заклеить
1.00	1	NOUN	эмблема
1.00	1	ADJ	халявный
1.00	1	NOUN	бейсболка
1.00	1	ADJ	правильный
0.09	5	SYM	)
0.92	52	PUNCT	)
1.00	1	NOUN	сведение
1.00	1	PROPN	Леонард
1.00	1	PROPN	Насибуллин
1.00	2	NOUN	фракция
1.00	1	PROPN	НТВ
1.00	2	PROPN	Проханов
1.00	4	VERB	считать
1.00	1	ADV	слишко
1.00	1	NOUN	кафе
1.00	1	NOUN	бар
1.00	1	ADV	вовремя
1.00	2	VERB	относиться
1.00	1	VERB	наградить
1.00	1	NOUN	орден
1.00	1	NOUN	заслуга
1.00	1	NOUN	отечество
1.00	1	NOUN	степень
1.00	1	VERB	сожалеть
1.00	1	PROPN	Березовский
1.00	4	VERB	успеть
1.00	1	NOUN	стенд
1.00	1	ADJ	книжный
1.00	1	NOUN	фестиваль
1.00	1	NOUN	павильон
0.92	11	NUM	4
0.09	1	ADJ	4
1.00	9	NOUN	страна
1.00	1	NOUN	разрешение
1.00	2	NOUN	аборт
1.00	1	PROPN	Донецк
1.00	1	ADV	комфортно
1.00	5	NOUN	война
1.00	1	VERB	воевать
1.00	1	NOUN	радость
1.00	3	PROPN	США
1.00	1	PROPN	ДНР
1.00	1	ADJ	максимальный
1.00	1	VERB	спеть
1.00	10	NUM	два
1.00	1	NOUN	колыбельная
1.00	1	VERB	попасть
1.00	1	NOUN	нота
1.00	6	PROPN	@Zhirinovskiy
1.00	1	VERB	задушить
1.00	1	NOUN	производство
1.00	10	PUNCT	..
1.00	1	NOUN	рожь
1.00	1	NOUN	ячмень
1.00	1	NOUN	конопля
1.00	1	NOUN	лен
1.00	1	NOUN	крапива
1.00	3	NOUN	граница
1.00	1	VERB	стоить
1.00	1	ADJ	бешеный
1.00	1	ADJ	сукин
1.00	3	PUNCT	/
1.00	1	PROPN	СК
1.00	1	VERB	отдавать
1.00	5	NOUN	суд
1.00	1	NOUN	маразм
1.00	1	VERB	крепчать
1.00	1	NOUN	штраф
1.00	1	NOUN	гей-пропаганда
1.00	1	VERB	способствовать
1.00	5	DET	ее
1.00	1	NOUN	усиление
1.00	2	NOUN	благо
1.00	1	NUM	четыре
1.00	1	PUNCT	!..
1.00	1	NOUN	неожиданность
1.00	1	PROPN	Худяков
1.00	1	VERB	выпереть
1.00	1	NOUN	глупость
1.00	1	ADV	напоследок
1.00	1	VERB	отчубучить
1.00	1	VERB	помешать
1.00	1	NOUN	бэби-бокс
1.00	1	NOUN	госпожа
1.00	1	PRON	мизулина+это
1.00	1	NOUN	юбка
1.00	2	SCONJ	чтоб
1.00	1	VERB	порвать
1.00	1	NOUN	яма
1.00	1	NUM	тысяча
1.00	2	NOUN	флаг
1.00	1	PROPN	Порошенко
1.00	3	NOUN	юмор
1.00	47	PUNCT	(
1.00	1	ADJ	новодвинский
1.00	3	NOUN	отделение
1.00	2	VERB	поздравить
1.00	1	NOUN	горожанин
1.00	5	NOUN	праздник
1.00	1	NOUN	делегация
1.00	3	NOUN	экскурсовод
1.00	1	VERB	назначить
1.00	1	PROPN	Поветкин
1.00	1	NOUN	ситуация
1.00	1	NOUN	мельдоний
1.00	1	VERB	ослабить
1.00	2	PROPN	Максим
1.00	1	PROPN	Шингаркин
1.00	2	VERB	заявить
1.00	2	NOUN	охранник
1.00	1	NOUN	тц
1.00	5	ADJ	европейский
1.00	1	NOUN	мороженька
1.00	5	NOUN	слово
1.00	2	ADJ	любимый
1.00	1	NOUN	пресса
1.00	3	SYM	)))
1.00	2	PROPN	Савченко
1.00	2	NOUN	оценка
1.00	5	NOUN	история
1.00	3	NOUN	политика
1.00	1	ADV	крайне
1.00	2	ADJ	интересный
1.00	1	INTJ	ай
1.00	1	NOUN	мегамозг
1.00	1	VERB	сравнить
1.00	1	PROPN	Прибалтика
1.00	1	NOUN	негр
1.00	1	NOUN	скот
1.00	3	NOUN	поздравление
1.00	26	NOUN	ребенок
1.00	1	NOUN	урок
1.00	1	NOUN	математика
1.00	2	VERB	решать
1.00	1	ADV	громко
1.00	1	VERB	съехать
1.00	1	NOUN	катушка
1.00	1	NOUN	молодь
1.00	1	NOUN	жкх
1.00	1	VERB	образумиться
1.00	1	NOUN	капремонт
1.00	1	ADJ	правомерный
1.00	1	NOUN	жулик
1.00	1	VERB	заставлять
1.00	1	VERB	содержать
1.00	1	PROPN	Джатдоев
1.00	4	NOUN	билет
1.00	2	PROPN	Москва
1.00	1	ADV	скоро
1.00	1	ADP	прoтив
1.00	1	PROPN	Рoccия
1.00	2	PROPN	Вольфович
1.00	1	ADJ	вышеперечисленный
1.00	3	SYM	;)
1.00	1	VERB	указать
1.00	1	VERB	расстреливать
1.00	2	ADV	мягко
1.00	1	NOUN	администрация
1.00	1	NOUN	президент
1.00	3	INTJ	ой
1.00	1	VERB	преувеличивать
1.00	2	VERB	предлагать
1.00	1	VERB	сажать
1.00	1	NUM	90
1.00	1	NOUN	сутки
1.00	1	NOUN	гонка
1.00	2	PROPN	Владимир
1.00	1	NOUN	видео-просмотр
1.00	1	NOUN	эфир
1.00	1	ADJ	воскресный
1.00	4	VERB	ставить
1.00	1	NOUN	точка
1.00	1	X	jr
1.00	1	VERB	ошибаться
1.00	4	NOUN	отец
0.50	1	PART	блядь
0.50	1	NOUN	блядь
1.00	2	NOUN	основание
1.00	1	VERB	ржать
1.00	1	PROPN	Рассея
1.00	1	PROPN	Горби
1.00	1	NOUN	предатель
1.00	1	VERB	сойти
1.00	2	PROPN	Собянин
1.00	2	NOUN	идиот
1.00	12	DET	ваш
1.00	1	PROPN	Вова
1.00	1	VERB	поискать
1.00	1	PROPN	Сысоев
1.00	4	VERB	петь
1.00	1	ADJ	умышленный
1.00	1	NOUN	нападение
1.00	12	NUM	5
1.00	7	ADP	через
1.00	1	NOUN	геноцид
1.00	2	ADJ	русскоязычный
1.00	2	NOUN	население
1.00	1	ADJ	б.
1.00	1	VERB	стартовать
1.00	1	NOUN	дурилка
1.00	1	ADJ	картонный
1.00	4	ADJ	единый
1.00	1	NOUN	вымогатель
1.00	1	ADV	однако
1.00	4	PROPN	ЕР
1.00	1	NOUN	камрад
1.00	1	NOUN	пелотка
1.00	1	VERB	слышать
1.00	1	VERB	доверять
1.00	2	NOUN	единоросс
1.00	2	NOUN	социализм
1.00	3	PROPN	Зюганов
1.00	1	NOUN	ублюдок
1.00	1	ADV	нахуй
1.00	1	PROPN	@kprf
1.00	1	VERB	передать
1.00	3	NOUN	итог
1.00	1	NOUN	дебил
1.00	2	ADV	зачем
1.00	1	NOUN	неумеха
1.00	1	VERB	отмывать
1.00	1	NOUN	рожа
1.00	6	ADV	потом
1.00	10	VERB	сделать
1.00	1	VERB	находиться
1.00	1	ADJ	полуафриканский
1.00	2	NOUN	состояние
1.00	1	ADV	изначально
1.00	2	NUM	двадцать
1.00	1	NUM	70
1.00	1	VERB	увеличить
1.00	1	NOUN	потенциал
1.00	1	NOUN	командир
1.00	1	VERB	обокрасть
1.00	1	VERB	украсть
1.00	1	NOUN	магнитола
1.00	1	NOUN	руль
1.00	1	VERB	открутить
1.00	1	PART	але
1.00	1	VERB	случаться
1.00	2	ADV	сплошь
1.00	1	ADV	рядом
1.00	1	SYM	3)
1.00	1	NOUN	демография
1.00	1	ADV	сильно
1.00	1	VERB	интересоваться
1.00	1	VERB	видать
1.00	1	VERB	заселить
1.00	2	ADJ	огромный
1.00	1	PROPN	Сибирь
1.00	2	ADJ	дальний
1.00	1	NOUN	восток
1.00	1	SYM	5)
1.00	3	NOUN	товарищ
1.00	1	PROPN	Сталин
1.00	1	NOUN	имперец
1.00	1	ADV	бесплатно
1.00	1	NOUN	мания
1.00	1	ADJ	безжалостный
1.00	1	ADJ	ублюдочный
1.00	1	NOUN	автомат
1.00	1	ADJ	здравый
1.00	4	NOUN	мысль
1.00	1	ADJ	адекватной
1.00	1	NOUN	компонент
1.00	1	VERB	добывать
1.00	1	NOUN	аминокислота
1.00	1	NOUN	страдание
1.00	1	NOUN	робот
1.00	1	VERB	испытывать
1.00	4	NOUN	чувство
1.00	2	PROPN	Земля
1.00	1	ADV	эволюционно
1.00	6	VERB	создавать
1.00	2	NOUN	рыба
1.00	1	VERB	сообразить
1.00	1	VERB	формировать
1.00	2	NOUN	система
1.00	1	NOUN	нерв
1.00	1	VERB	замыкаться
1.00	1	ADV	странно
1.00	1	ADV	нефункционально
1.00	1	VERB	реагировать
1.00	1	NOUN	центр
1.00	1	ADJ	рыбий
1.00	1	ADJ	грустной
1.00	1	VERB	надругаться
1.00	1	ADJ	досадный
1.00	3	NOUN	рождение
1.00	1	VERB	выражать
1.00	5	ADJ	большой
1.00	1	NOUN	благодарность
1.00	2	PUNCT	!!!!
1.00	1	NOUN	представитель
1.00	1	NOUN	союз
1.00	1	NOUN	офицер
1.00	1	VERB	заседавать
1.00	1	VERB	поспорить
1.00	1	NOUN	диалектика
1.00	2	NOUN	знак
1.00	1	VERB	не+удаться
1.00	3	VERB	найти
1.00	1	NOUN	противоречие
1.00	2	NOUN	комментарий
1.00	1	ADJ	ложный
1.00	3	NOUN	религия
1.00	2	ADJ	неверный
1.00	1	ADJ	религиозный
1.00	1	NOUN	доктрина
1.00	1	NOUN	церковь
1.00	2	ADJ	свальный
1.00	2	NOUN	сочетание
1.00	5	ADJ	разный
1.00	1	ADJ	еретический
1.00	1	VERB	блудодействовать
1.00	1	NOUN	экуменизм
1.00	1	ADJ	публичный
1.00	2	NOUN	грех
1.00	1	ADJ	человеческий
1.00	1	NOUN	измышление
1.00	1	VERB	скрывать
1.00	2	NOUN	счет
1.00	1	NOUN	актив
1.00	1	ADJ	зарубежный
1.00	1	NOUN	недвижимость
1.00	1	PROPN	Муходранск
1.00	1	VERB	выдвигать
1.00	2	VERB	писать
1.00	1	VERB	врать
1.00	3	ADJ	легкий
1.00	1	VERB	доискиваться
1.00	1	NOUN	заявление
1.00	2	ADJ	чистый
1.00	1	NOUN	популизм
1.00	2	PROPN	Кладун
1.00	3	NOUN	внимание
1.00	1	NOUN	беседа
1.00	2	VERB	начинать
1.00	1	VERB	надоедать
1.00	1	VERB	взрослеть
1.00	1	VERB	осознать
1.00	2	ADV	иногда
1.00	2	NOUN	польза
1.00	1	NOUN	мировоззрение
1.00	5	NOUN	мать
1.00	3	NUM	двое
1.00	1	NOUN	претензия
1.00	1	VERB	надеяться
1.00	3	ADP	ко
1.00	1	ADJ	таковой
1.00	4	PART	тоже
1.00	1	VERB	иметься
1.00	4	NOUN	цукат
1.00	2	ADJ	арбузный
1.00	3	NOUN	корка
1.00	3	NOUN	килограмм
1.00	2	NOUN	апельсин
1.00	2	NOUN	штука
1.00	2	VERB	приготовить
1.00	2	NOUN	рецепт
1.00	5	VERB	получаться
1.00	1	ADV	действительно
1.00	2	ADJ	вкусный
1.00	1	NOUN	блюдо
1.00	1	NOUN	гадость
1.00	3	VERB	получиться
1.00	1	ADJ	редкостный
1.00	1	ADV	итак
1.00	2	VERB	покупать
1.00	1	NOUN	ягодка
1.00	3	ADV	менее
1.00	10	NUM	10
1.00	1	NOUN	вес
1.00	4	ADV	поэтому
1.00	1	NOUN	присест
1.00	1	VERB	съесть
1.00	1	VERB	собирать
1.00	2	NOUN	пакет
1.00	1	NOUN	холодильник
1.00	1	ADV	сразу
1.00	1	VERB	обрезать
1.00	1	NOUN	мякоть
1.00	1	ADJ	удобный
1.00	1	NOUN	овощечистка
1.00	1	ADJ	крупный
1.00	1	NOUN	кубик
1.00	2	ADJ	холодный
1.00	2	NOUN	ночь
1.00	13	NUM	3
1.00	7	ADJ	столовый
1.00	8	NOUN	ложка
1.00	2	NOUN	известь
1.00	3	NUM	12
1.00	1	NOUN	литр
1.00	1	VERB	замочить
1.00	1	ADJ	гашеный
1.00	2	NOUN	час
1.00	2	VERB	промыть
1.00	1	ADJ	проточный
1.00	1	NOUN	мармеладка
0.50	1	ADV	внутри
0.50	1	ADP	внутри
1.00	3	VERB	порезать
1.00	7	ADV	теперь
1.00	1	VERB	класть
1.00	1	NOUN	таз
1.00	4	NOUN	кастрюля
1.00	1	NOUN	ковшик
1.00	1	VERB	засыпать
1.00	11	NOUN	сахар
1.00	2	VERB	вливать
1.00	1	ADJ	свежевыжатый
1.00	1	ADJ	апельсиновый
1.00	8	NOUN	сок
1.00	1	NOUN	плита
1.00	1	ADJ	средний
1.00	1	ADJ	желательный
1.00	9	NOUN	сироп
1.00	1	ADV	вровень
1.00	2	NOUN	корочка
1.00	1	VERB	закипеть
1.00	1	VERB	покипеть
1.00	6	NOUN	минута
1.00	1	VERB	выключать
1.00	4	ADJ	полный
1.00	1	NOUN	остывание
1.00	1	NOUN	впитывание
1.00	1	NOUN	манипуляция
1.00	1	VERB	выдавливать
1.00	6	NOUN	лимон
1.00	1	VERB	натирать
1.00	1	NOUN	цедра
1.00	4	VERB	оставаться
1.00	3	ADV	затем
1.00	2	VERB	выкладывать
1.00	1	NOUN	противень
1.00	1	ADJ	вяленый
1.00	1	NOUN	поверхность
1.00	1	VERB	высыхать
1.00	1	VERB	липнуть
1.00	6	ADJ	новый
1.00	1	NOUN	вкус
1.00	4	SYM	:)
1.00	3	NOUN	аппетит
1.00	1	ADV	безумно
1.00	5	NOUN	ингредиент
1.00	3	NOUN	яблоко
1.00	4	NUM	100
1.00	4	NOUN	грамм
1.00	1	NOUN	йогурт
1.00	1	VERB	очистить
1.00	2	VERB	нарезать
1.00	1	NOUN	вариант
1.00	1	VERB	взбрызнуть
1.00	1	VERB	выложить
1.00	2	NOUN	форма
1.00	2	VERB	получить
1.00	1	NOUN	смесь
1.00	2	ADJ	полезный
1.00	1	VERB	опубликовать
1.00	1	X	#фрукты@zerofat
1.00	1	X	#творог@zerofat
1.00	1	X	#запеканки@zerofat
1.00	1	ADJ	чудодейственный
1.00	2	NOUN	маска
1.00	3	NOUN	спирулина
1.00	2	NOUN	микроводоросль
1.00	1	VERB	стимулировать
1.00	1	NOUN	выработка
1.00	1	NOUN	коллаген
1.00	1	VERB	избавлять
1.00	1	ADJ	носогубный
1.00	1	NOUN	складка
1.00	1	VERB	помогать
1.00	3	VERB	сохранить
1.00	1	NOUN	упругость
1.00	1	NOUN	молодость
1.00	1	NOUN	кожа
1.00	2	NOUN	приготовление
1.00	2	VERB	понадобиться
1.00	1	ADJ	следующий
1.00	2	NOUN	таблетка
1.00	3	NOUN	витамин
1.00	1	PROPN	А
1.00	1	NOUN	капли
1.00	1	VERB	растолочь
1.00	3	ADJ	жидкий
1.00	1	VERB	накладывать
1.00	1	VERB	избегать
1.00	1	VERB	почитать
1.00	3	ADV	тут
1.00	1	ADJ	основной
1.00	1	NOUN	тип
1.00	4	NOUN	мама
1.00	3	ADV	далее
1.00	1	VERB	звать
1.00	8	NOUN	баба
1.00	2	NOUN	грудничок
1.00	1	NOUN	лось
1.00	2	ADJ	летний
1.00	1	NOUN	вторник
1.00	20	PRON	она
1.00	1	ADV	нехер
1.00	1	ADJ	сопливый
1.00	2	VERB	приводить
1.00	1	PART	единственно
1.00	1	ADJ	отведенный
1.00	1	ADV	следом
1.00	1	VERB	противоречить
1.00	2	PART	бля
1.00	2	NOUN	гарантия
1.00	1	NOUN	заведующая
1.00	1	NOUN	педиатр
1.00	4	VERB	проходить
1.00	1	ADJ	медицинский
1.00	2	NOUN	образование
1.00	1	VERB	торопиться
1.00	1	VERB	спросить
1.00	1	VERB	забегать
1.00	1	VERB	побежать
1.00	1	ADJ	2й
1.00	1	VERB	занять
1.00	2	NOUN	моча
1.00	1	VERB	относить
1.00	1	NOUN	талон
1.00	1	NOUN	лор
1.00	1	VERB	орать
1.00	1	PROPN	Леша
1.00	1	VERB	выпороть
1.00	1	ADV	нахер
1.00	3	ADV	щас
1.00	1	VERB	противостоять
1.00	1	VERB	пох
1.00	1	VERB	долбиться
1.00	1	NOUN	книжка
1.00	5	VERB	читать
1.00	1	INTJ	ах
1.00	1	NOUN	экземпляр
1.00	1	ADJ	четкий
1.00	1	NOUN	колено
1.00	1	VERB	рыпаться
1.00	1	ADV	тихо
1.00	1	VERB	гладить
1.00	1	NOUN	очередь
1.00	3	VERB	подойти
1.00	1	ADJ	довольный
1.00	1	VERB	выходить
1.00	1	NOUN	кабинет
1.00	1	PROPN	Роберт
1.00	1	NOUN	парк
1.00	1	NOUN	мороженка
1.00	3	VERB	купить
0.50	1	NUM	11
0.50	1	ADJ	11
1.00	1	NOUN	бабенка
1.00	1	NOUN	заеебенка
1.00	1	PROPN	Богданова
1.00	2	VERB	принимать
1.00	3	PUNCT	?...
1.00	1	VERB	нравиться
1.00	2	VERB	спать
1.00	4	ADV	хорошо
1.00	1	NOUN	пеленка
1.00	1	ADJ	одноразовый
1.00	3	VERB	дать
1.00	2	NOUN	карта
1.00	1	ADV	сюда
1.00	1	NUM	14
1.00	1	ADV	никуда
1.00	2	PROPN	Сережа
1.00	1	NOUN	прививка
1.00	1	X	#предложенные_новости_зм
1.00	1	X	#терапия@doc_aibolit
1.00	2	ADJ	шейный
1.00	2	NOUN	остеохондроз
1.00	1	VERB	поддаваться
1.00	3	NOUN	лечение
1.00	1	NOUN	использование
1.00	3	NOUN	боль
1.00	1	VERB	ощутить
1.00	5	NUM	несколько
1.00	1	ADJ	нерафинированный
1.00	1	ADJ	растительный
1.00	4	NOUN	масло
1.00	1	NOUN	запах
1.00	2	ADJ	мелкий
1.00	3	NOUN	соль
1.00	1	ADJ	морской
1.00	1	NOUN	взвесь
1.00	1	NOUN	частица
1.00	1	ADV	сначала
1.00	1	VERB	прибавлять
1.00	4	VERB	довести
1.00	1	NUM	десять
1.00	1	NOUN	процедура
1.00	1	VERB	замечать
1.00	1	ADJ	радикальный
1.00	2	NOUN	изменение
1.00	2	ADP	кроме
1.00	1	VERB	улучшиться
1.00	1	NOUN	зрение
1.00	1	VERB	ускоряться
1.00	1	NOUN	обмен
1.00	4	NOUN	вещество
1.00	1	VERB	происходить
1.00	1	NOUN	очищение
1.00	1	NOUN	шлак
1.00	1	VERB	вызвать
1.00	2	NOUN	слабость
1.00	1	NOUN	сонливость
1.00	2	NOUN	головокружение
1.00	1	NOUN	правило
1.00	1	ADJ	побочный
1.00	8	NOUN	пропитка
1.00	3	NOUN	бисквит
1.00	2	NOUN	вид
1.00	1	VERB	определиться
1.00	2	SYM	))
1.00	2	NOUN	водка
1.00	1	ADJ	клюквенный
1.00	1	PROPN	Финляндия
1.00	2	ADJ	красный
1.00	1	NOUN	краситель
1.00	2	NUM	50
1.00	1	ADJ	кипяченый
1.00	3	NUM	250
1.00	8	NOUN	миллилитр
1.00	2	NOUN	ликер
1.00	2	NOUN	настойка
1.00	1	VERB	насыпать
1.00	1	VERB	заливать
1.00	2	VERB	охлаждать
1.00	1	VERB	вводить
1.00	1	ADJ	ароматический
1.00	3	NOUN	ванилин
1.00	4	NOUN	коньяк
1.00	3	ADJ	кофейный
1.00	2	NOUN	настой
1.00	1	ADJ	фруктовый
1.00	1	NOUN	эссенция
1.00	1	ADJ	сливочный
1.00	1	ADJ	сгущенный
1.00	2	NOUN	молоко
0.50	3	NUM	пол
0.50	3	NOUN	пол
1.00	1	NOUN	банк
1.00	1	VERB	налить
1.00	4	VERB	поставить
1.00	1	VERB	положить
1.00	1	ADJ	меньший
1.00	1	NOUN	кусочек
1.00	1	VERB	доводить
1.00	4	NOUN	кипение
1.00	2	VERB	пропитывать
1.00	2	NOUN	торт
1.00	2	ADJ	горячий
1.00	1	ADV	желательно
1.00	4	NOUN	корж
1.00	6	NUM	0,5
1.00	8	NOUN	стакан
1.00	1	NOUN	смородина
1.00	1	ADJ	сметанный
1.00	1	NOUN	крем
1.00	2	VERB	варить
1.00	1	ADJ	малый
1.00	1	NOUN	растворение
1.00	1	NOUN	кагор
1.00	1	ADJ	лимонный
1.00	2	NUM	15
0.75	3	NUM	20
0.25	1	ADJ	20
1.00	1	NOUN	кофе
1.00	1	VERB	процеживать
1.00	2	ADJ	сахарный
1.00	1	ADV	тщательно
1.00	1	VERB	размешивать
1.00	1	VERB	заварить
1.00	1	NOUN	чай
1.00	1	ADJ	ананасовый
1.00	1	ADJ	молочный
1.00	2	NOUN	ваниль
1.00	1	VERB	остыть
1.00	1	ADV	щедро
1.00	1	NOUN	кипяток
1.00	1	NOUN	долька
1.00	1	ADJ	чайный
1.00	1	VERB	сьеть
1.00	1	NOUN	жидкость
1.00	1	ADV	мелко
1.00	1	ADJ	нашинкованый
1.00	1	NOUN	кожура
1.00	1	NUM	1/4
1.00	3	NOUN	чашка
1.00	1	ADJ	медленый
1.00	1	VERB	разойтись
1.00	1	VERB	пропитать
1.00	1	VERB	влить
1.00	3	ADV	примерно
1.00	1	NUM	1/3
1.00	1	ADJ	вишневый
1.00	1	VERB	долить
1.00	2	ADJ	общий
1.00	1	NOUN	нанесение
1.00	2	NOUN	обои
1.00	2	NOUN	компания
1.00	1	PROPN	Элит-Декор
1.00	1	NOUN	заказ
1.00	1	NOUN	яйцо
1.00	1	NOUN	мука
1.00	1	VERB	взбить
1.00	1	NOUN	тесто
1.00	1	ADJ	густой
1.00	3	NOUN	сметана
1.00	1	VERB	испечь
1.00	1	VERB	остудить
